"year","code_ape_a732","aggregate","fpt","accuracy_fpt","unit","libelle_ape_a732"
"2022","49.50Z","GVA",370,1.5,"GCO2E_EUR","Transports par conduites"
"2022","49.50Z","PRD",317,1.5,"GCO2E_EUR","Transports par conduites"
"2022","49.50Z","IC",145,1.5,"GCO2E_EUR","Transports par conduites"
"2022","50.10Z","PRD",575,4,"GCO2E_EUR","Transports maritimes et côtiers de passagers"
"2022","50.10Z","GVA",1222,4,"GCO2E_EUR","Transports maritimes et côtiers de passagers"
"2022","50.10Z","IC",182,4,"GCO2E_EUR","Transports maritimes et côtiers de passagers"
"2022","50.20Z","PRD",575,4,"GCO2E_EUR","Transports maritimes et côtiers de fret"
"2022","50.20Z","IC",182,4,"GCO2E_EUR","Transports maritimes et côtiers de fret"
"2022","50.20Z","GVA",1222,4,"GCO2E_EUR","Transports maritimes et côtiers de fret"
"2022","50.30Z","IC",182,4,"GCO2E_EUR","Transports fluviaux de passagers"
"2022","50.30Z","PRD",575,4,"GCO2E_EUR","Transports fluviaux de passagers"
"2022","50.30Z","GVA",1222,4,"GCO2E_EUR","Transports fluviaux de passagers"
"2022","50.40Z","GVA",1222,4,"GCO2E_EUR","Transports fluviaux de fret"
"2022","50.40Z","IC",182,4,"GCO2E_EUR","Transports fluviaux de fret"
"2022","50.40Z","PRD",575,4,"GCO2E_EUR","Transports fluviaux de fret"
"2022","51.10Z","GVA",1942,4,"GCO2E_EUR","Transports aériens de passagers"
"2022","51.10Z","PRD",729,4,"GCO2E_EUR","Transports aériens de passagers"
"2022","51.10Z","IC",240,4,"GCO2E_EUR","Transports aériens de passagers"
"2022","51.21Z","IC",240,4,"GCO2E_EUR","Transports aériens de fret"
"2022","51.21Z","GVA",1942,4,"GCO2E_EUR","Transports aériens de fret"
"2022","51.21Z","PRD",729,4,"GCO2E_EUR","Transports aériens de fret"
"2022","51.22Z","GVA",1942,4,"GCO2E_EUR","Transports spatiaux"
"2022","51.22Z","PRD",729,4,"GCO2E_EUR","Transports spatiaux"
"2022","51.22Z","IC",240,4,"GCO2E_EUR","Transports spatiaux"
"2022","52.10A","GVA",70,2.8,"GCO2E_EUR","Entreposage et stockage frigorifique"
"2022","52.10A","IC",134,2.8,"GCO2E_EUR","Entreposage et stockage frigorifique"
"2022","52.10A","PRD",92,2.8,"GCO2E_EUR","Entreposage et stockage frigorifique"
"2022","52.10B","IC",134,2.8,"GCO2E_EUR","Entreposage et stockage non frigorifique"
"2022","52.10B","PRD",92,2.8,"GCO2E_EUR","Entreposage et stockage non frigorifique"
"2022","52.10B","GVA",70,2.8,"GCO2E_EUR","Entreposage et stockage non frigorifique"
"2022","52.21Z","PRD",112,3.6,"GCO2E_EUR","Services auxiliaires des transports terrestres"
"2022","52.21Z","GVA",80,3.6,"GCO2E_EUR","Services auxiliaires des transports terrestres"
"2022","52.21Z","IC",150,3.6,"GCO2E_EUR","Services auxiliaires des transports terrestres"
"2022","52.22Z","PRD",112,3.6,"GCO2E_EUR","Services auxiliaires des transports par eau"
"2022","52.22Z","GVA",80,3.6,"GCO2E_EUR","Services auxiliaires des transports par eau"
"2022","52.22Z","IC",150,3.6,"GCO2E_EUR","Services auxiliaires des transports par eau"
"2022","52.23Z","PRD",112,3.6,"GCO2E_EUR","Services auxiliaires des transports aériens"
"2022","52.23Z","GVA",80,3.6,"GCO2E_EUR","Services auxiliaires des transports aériens"
"2022","52.23Z","IC",150,3.6,"GCO2E_EUR","Services auxiliaires des transports aériens"
"2022","52.24A","IC",150,3.6,"GCO2E_EUR","Manutention portuaire"
"2022","52.24A","PRD",112,3.6,"GCO2E_EUR","Manutention portuaire"
"2022","52.24A","GVA",80,3.6,"GCO2E_EUR","Manutention portuaire"
"2022","52.24B","PRD",112,3.6,"GCO2E_EUR","Manutention non portuaire"
"2022","52.24B","IC",150,3.6,"GCO2E_EUR","Manutention non portuaire"
"2022","52.24B","GVA",80,3.6,"GCO2E_EUR","Manutention non portuaire"
"2022","52.29A","PRD",116,2.8,"GCO2E_EUR","Messagerie, fret express"
"2022","52.29A","GVA",101,2.8,"GCO2E_EUR","Messagerie, fret express"
"2022","52.29A","IC",142,2.8,"GCO2E_EUR","Messagerie, fret express"
"2022","52.29B","IC",150,3.6,"GCO2E_EUR","Affrètement et organisation des transports"
"2022","52.29B","GVA",80,3.6,"GCO2E_EUR","Affrètement et organisation des transports"
"2022","52.29B","PRD",112,3.6,"GCO2E_EUR","Affrètement et organisation des transports"
"2022","53.10Z","IC",137,2,"GCO2E_EUR","Activités de poste dans le cadre d'une obligation de service universel"
"2022","53.10Z","PRD",71,2,"GCO2E_EUR","Activités de poste dans le cadre d'une obligation de service universel"
"2022","53.10Z","GVA",54,2,"GCO2E_EUR","Activités de poste dans le cadre d'une obligation de service universel"
"2022","53.20Z","PRD",99,2.9,"GCO2E_EUR","Autres activités de poste et de courrier"
"2022","53.20Z","IC",112,2.9,"GCO2E_EUR","Autres activités de poste et de courrier"
"2022","53.20Z","GVA",95,2.9,"GCO2E_EUR","Autres activités de poste et de courrier"
"2022","55.10Z","GVA",125,3.4,"GCO2E_EUR","Hôtels et hébergement similaire"
"2022","55.10Z","IC",210,3.4,"GCO2E_EUR","Hôtels et hébergement similaire"
"2022","55.10Z","PRD",169,3.4,"GCO2E_EUR","Hôtels et hébergement similaire"
"2022","55.20Z","PRD",169,3.4,"GCO2E_EUR","Hébergement touristique et autre hébergement de courte durée"
"2022","55.20Z","IC",210,3.4,"GCO2E_EUR","Hébergement touristique et autre hébergement de courte durée"
"2022","55.20Z","GVA",125,3.4,"GCO2E_EUR","Hébergement touristique et autre hébergement de courte durée"
"2022","55.30Z","IC",210,3.4,"GCO2E_EUR","Terrains de camping et parcs pour caravanes ou véhicules de loisirs"
"2022","55.30Z","PRD",169,3.4,"GCO2E_EUR","Terrains de camping et parcs pour caravanes ou véhicules de loisirs"
"2022","55.30Z","GVA",125,3.4,"GCO2E_EUR","Terrains de camping et parcs pour caravanes ou véhicules de loisirs"
"2022","55.90Z","IC",210,3.4,"GCO2E_EUR","Autres hébergements"
"2022","55.90Z","GVA",125,3.4,"GCO2E_EUR","Autres hébergements"
"2022","55.90Z","PRD",169,3.4,"GCO2E_EUR","Autres hébergements"
"2022","56.10A","PRD",143,2,"GCO2E_EUR","Restauration traditionnelle"
"2022","56.10A","IC",166,2,"GCO2E_EUR","Restauration traditionnelle"
"2022","56.10A","GVA",123,2,"GCO2E_EUR","Restauration traditionnelle"
"2022","56.10B","PRD",164,3.4,"GCO2E_EUR","Cafétérias et autres libres-services"
"2022","56.10B","IC",219,3.4,"GCO2E_EUR","Cafétérias et autres libres-services"
"2022","56.10B","GVA",119,3.4,"GCO2E_EUR","Cafétérias et autres libres-services"
"2022","56.10C","PRD",160,2,"GCO2E_EUR","Restauration de type rapide"
"2022","56.10C","GVA",132,2,"GCO2E_EUR","Restauration de type rapide"
"2022","56.10C","IC",191,2,"GCO2E_EUR","Restauration de type rapide"
"2022","56.21Z","GVA",119,3.4,"GCO2E_EUR","Services des traiteurs"
"2022","56.21Z","PRD",164,3.4,"GCO2E_EUR","Services des traiteurs"
"2022","56.21Z","IC",219,3.4,"GCO2E_EUR","Services des traiteurs"
"2022","56.29A","IC",219,3.4,"GCO2E_EUR","Restauration collective sous contrat"
"2022","56.29A","GVA",119,3.4,"GCO2E_EUR","Restauration collective sous contrat"
"2022","56.29A","PRD",164,3.4,"GCO2E_EUR","Restauration collective sous contrat"
"2022","56.29B","IC",219,3.4,"GCO2E_EUR","Autres services de restauration n.c.a."
"2022","56.29B","GVA",119,3.4,"GCO2E_EUR","Autres services de restauration n.c.a."
"2022","56.29B","PRD",164,3.4,"GCO2E_EUR","Autres services de restauration n.c.a."
"2022","56.30Z","IC",219,3.4,"GCO2E_EUR","Débits de boissons"
"2022","56.30Z","GVA",119,3.4,"GCO2E_EUR","Débits de boissons"
"2022","56.30Z","PRD",164,3.4,"GCO2E_EUR","Débits de boissons"
"2022","58.11Z","GVA",67,1.7,"GCO2E_EUR","Édition de livres"
"2022","58.11Z","PRD",75,1.7,"GCO2E_EUR","Édition de livres"
"2022","58.11Z","IC",83,1.7,"GCO2E_EUR","Édition de livres"
"2022","58.12Z","GVA",63,2.3,"GCO2E_EUR","Édition de répertoires et de fichiers d'adresses"
"2022","58.12Z","IC",84,2.3,"GCO2E_EUR","Édition de répertoires et de fichiers d'adresses"
"2022","58.12Z","PRD",73,2.3,"GCO2E_EUR","Édition de répertoires et de fichiers d'adresses"
"2022","58.13Z","IC",88,1.7,"GCO2E_EUR","Édition de journaux"
"2022","58.13Z","PRD",75,1.7,"GCO2E_EUR","Édition de journaux"
"2022","58.13Z","GVA",66,1.7,"GCO2E_EUR","Édition de journaux"
"2022","58.14Z","IC",85,1.7,"GCO2E_EUR","Édition de revues et périodiques"
"2022","58.14Z","PRD",70,1.7,"GCO2E_EUR","Édition de revues et périodiques"
"2022","58.14Z","GVA",58,1.7,"GCO2E_EUR","Édition de revues et périodiques"
"2022","58.19Z","PRD",73,2.3,"GCO2E_EUR","Autres activités d'édition"
"2022","58.19Z","IC",84,2.3,"GCO2E_EUR","Autres activités d'édition"
"2022","58.19Z","GVA",63,2.3,"GCO2E_EUR","Autres activités d'édition"
"2022","58.21Z","IC",81,2.3,"GCO2E_EUR","Édition de jeux électroniques"
"2022","58.21Z","PRD",68,2.3,"GCO2E_EUR","Édition de jeux électroniques"
"2022","58.21Z","GVA",57,2.3,"GCO2E_EUR","Édition de jeux électroniques"
"2022","58.29A","GVA",57,2.3,"GCO2E_EUR","Édition de logiciels système et de réseau"
"2022","58.29A","IC",81,2.3,"GCO2E_EUR","Édition de logiciels système et de réseau"
